# Version 1.00
#
freq[Hz];Trc1_S11[°];
1.000000000000000E+007;1.663694100602003E+002;
1.299299299299299E+007;1.612435260549911E+002;
1.598598598598599E+007;1.562707199774965E+002;
1.897897897897898E+007;1.568664773318068E+002;
2.197197197197197E+007;1.536468016974811E+002;
2.496496496496496E+007;1.495178979772650E+002;
2.795795795795796E+007;1.454938767113765E+002;
3.095095095095095E+007;1.442042746634192E+002;
3.394394394394395E+007;1.384568585252396E+002;
3.693693693693694E+007;1.373049399202704E+002;
3.992992992992993E+007;1.341371426717723E+002;
4.292292292292292E+007;1.298533176768609E+002;
4.591591591591591E+007;1.277525629445908E+002;
4.890890890890891E+007;1.222776736985063E+002;
5.190190190190190E+007;1.178888906664432E+002;
5.489489489489490E+007;1.149096431131999E+002;
5.788788788788789E+007;1.108738378473690E+002;
6.088088088088088E+007;1.097106296542481E+002;
6.387387387387388E+007;1.047356217048011E+002;
6.686686686686686E+007;1.003758196380447E+002;
6.985985985985985E+007;9.877487917476445E+001;
7.285285285285285E+007;9.413865054187779E+001;
7.584584584584585E+007;9.122480677905270E+001;
7.883883883883885E+007;8.766301113240314E+001;
8.183183183183183E+007;8.439184748406377E+001;
8.482482482482483E+007;8.080281944925123E+001;
8.781781781781782E+007;7.727861053099015E+001;
9.081081081081080E+007;7.393721775381033E+001;
9.380380380380380E+007;7.077964059509930E+001;
9.679679679679680E+007;6.700998315409126E+001;
9.978978978978980E+007;6.319979962223845E+001;
1.027827827827828E+008;5.921593684960894E+001;
1.057757757757758E+008;5.651923061454329E+001;
1.087687687687688E+008;5.269571934947796E+001;
1.117617617617618E+008;4.944664920575250E+001;
1.147547547547548E+008;4.631206585719227E+001;
1.177477477477478E+008;4.240900484449201E+001;
1.207407407407408E+008;3.890835192869772E+001;
1.237337337337337E+008;3.545531491860402E+001;
1.267267267267267E+008;3.197200252217182E+001;
1.297197197197197E+008;2.817581008925183E+001;
1.327127127127127E+008;2.453114970781006E+001;
1.357057057057057E+008;2.149219174258317E+001;
1.386986986986987E+008;1.747466090559204E+001;
1.416916916916917E+008;1.463408614255479E+001;
1.446846846846847E+008;1.107106805031461E+001;
1.476776776776777E+008;7.811201821991141E+000;
1.506706706706707E+008;3.953365035693462E+000;
1.536636636636637E+008;-7.085203209191936E-003;
1.566566566566567E+008;-3.170013448283771E+000;
1.596496496496497E+008;-6.646649511835507E+000;
1.626426426426427E+008;-1.007606676742334E+001;
1.656356356356356E+008;-1.385484223619172E+001;
1.686286286286286E+008;-1.724524583224183E+001;
1.716216216216216E+008;-2.093669585929341E+001;
1.746146146146146E+008;-2.453951463896495E+001;
1.776076076076076E+008;-2.801870095522277E+001;
1.806006006006006E+008;-3.167876753230722E+001;
1.835935935935936E+008;-3.522410562825298E+001;
1.865865865865866E+008;-3.895340280886946E+001;
1.895795795795796E+008;-4.227080846509817E+001;
1.925725725725726E+008;-4.592477272058781E+001;
1.955655655655656E+008;-4.964153531661911E+001;
1.985585585585586E+008;-5.274406680174403E+001;
2.015515515515516E+008;-5.648244711071538E+001;
2.045445445445446E+008;-5.977957799597929E+001;
2.075375375375375E+008;-6.309396574103847E+001;
2.105305305305305E+008;-6.706902006125803E+001;
2.135235235235235E+008;-7.032137006904407E+001;
