# Version 1.00
#
freq[Hz];Trc1_S11[°];
1.000000000000000E+007;-2.916361350853589E+001;
1.299299299299299E+007;-3.203641481033487E+001;
1.598598598598599E+007;-4.269764570436350E+001;
1.897897897897898E+007;-4.419861357561834E+001;
2.197197197197197E+007;-5.141476442930086E+001;
2.496496496496496E+007;-5.614081545487328E+001;
2.795795795795796E+007;-6.434065113592376E+001;
3.095095095095095E+007;-7.192208339477880E+001;
3.394394394394395E+007;-7.873895060499604E+001;
3.693693693693694E+007;-8.739234299918815E+001;
3.992992992992993E+007;-9.278310369753469E+001;
4.292292292292292E+007;-9.831823811126101E+001;
4.591591591591591E+007;-1.054566688938081E+002;
4.890890890890891E+007;-1.099056774901863E+002;
5.190190190190190E+007;-1.171319717847927E+002;
5.489489489489490E+007;-1.221828412243039E+002;
5.788788788788789E+007;-1.291007137852468E+002;
6.088088088088088E+007;-1.349863364196660E+002;
6.387387387387388E+007;-1.414553271829659E+002;
6.686686686686686E+007;-1.469938882622524E+002;
6.985985985985985E+007;-1.532389429124723E+002;
7.285285285285285E+007;-1.582212463945596E+002;
7.584584584584585E+007;-1.640352861745949E+002;
7.883883883883885E+007;-1.713803653528530E+002;
8.183183183183183E+007;-1.750938444446849E+002;
8.482482482482483E+007;1.796944166939518E+002;
8.781781781781782E+007;1.747875332882269E+002;
9.081081081081080E+007;1.689413975684224E+002;
9.380380380380380E+007;1.623883839082976E+002;
9.679679679679680E+007;1.576500133335371E+002;
9.978978978978980E+007;1.534536055280807E+002;
1.027827827827828E+008;1.479130649395926E+002;
1.057757757757758E+008;1.429004791473354E+002;
1.087687687687688E+008;1.375836147288339E+002;
1.117617617617618E+008;1.329851224019487E+002;
1.147547547547548E+008;1.277378221566316E+002;
1.177477477477478E+008;1.235193722465658E+002;
1.207407407407408E+008;1.186888133537940E+002;
1.237337337337337E+008;1.138793620750948E+002;
1.267267267267267E+008;1.090975820413396E+002;
1.297197197197197E+008;1.043986480102040E+002;
1.327127127127127E+008;9.961592511432598E+001;
1.357057057057057E+008;9.468456166040683E+001;
1.386986986986987E+008;9.049344332120380E+001;
1.416916916916917E+008;8.568954529711225E+001;
1.446846846846847E+008;8.152492522035551E+001;
1.476776776776777E+008;7.698819088017916E+001;
1.506706706706707E+008;7.280439508153802E+001;
1.536636636636637E+008;6.799785653095205E+001;
1.566566566566567E+008;6.341649360429863E+001;
1.596496496496497E+008;5.929117253578043E+001;
1.626426426426427E+008;5.448460683280697E+001;
1.656356356356356E+008;5.027240676913346E+001;
1.686286286286286E+008;4.612185752434065E+001;
1.716216216216216E+008;4.179282971235469E+001;
1.746146146146146E+008;3.755524999315722E+001;
1.776076076076076E+008;3.315796497366801E+001;
1.806006006006006E+008;2.925728103405579E+001;
1.835935935935936E+008;2.493459787525463E+001;
1.865865865865866E+008;2.051013909412590E+001;
1.895795795795796E+008;1.630482865847209E+001;
1.925725725725726E+008;1.237235436180015E+001;
1.955655655655656E+008;8.105154440799419E+000;
1.985585585585586E+008;3.860554646106843E+000;
2.015515515515516E+008;-4.247245877481222E-001;
2.045445445445446E+008;-4.406395358978669E+000;
2.075375375375375E+008;-8.470422997562313E+000;
2.105305305305305E+008;-1.252673302856000E+001;
2.135235235235235E+008;-1.689192195627417E+001;
2.165165165165165E+008;-2.080514783371946E+001;
2.195095095095095E+008;-2.491629983934502E+001;
2.225025025025025E+008;-2.895716349156720E+001;
2.254954954954955E+008;-3.276378391111102E+001;
2.284884884884885E+008;-3.676740256544689E+001;
2.314814814814815E+008;-4.067172403018232E+001;
2.344744744744745E+008;-4.472453212532619E+001;
2.374674674674675E+008;-4.853469701780779E+001;
2.404604604604605E+008;-5.289514027983709E+001;
2.434534534534535E+008;-5.673902982849456E+001;
