# Version 1.00
#
freq[Hz];Trc1_S11[°];
1.000000000000000E+007;1.673801007450583E+002;
1.099099099099099E+007;1.658526887046271E+002;
1.198198198198198E+007;1.648339624576207E+002;
1.297297297297297E+007;1.637631713096105E+002;
1.396396396396396E+007;1.624853407324323E+002;
1.495495495495496E+007;1.613061645313692E+002;
1.594594594594595E+007;1.601088037296125E+002;
1.693693693693694E+007;1.587040431552382E+002;
1.792792792792793E+007;1.575571115960601E+002;
1.891891891891892E+007;1.564932849378465E+002;
1.990990990990991E+007;1.553295364182877E+002;
2.090090090090090E+007;1.541392689475700E+002;
2.189189189189189E+007;1.530068408939148E+002;
2.288288288288289E+007;1.518581776360626E+002;
2.387387387387388E+007;1.507046462557448E+002;
2.486486486486486E+007;1.495281707307903E+002;
2.585585585585586E+007;1.483280845119770E+002;
2.684684684684685E+007;1.473361570569863E+002;
2.783783783783784E+007;1.462899261110495E+002;
2.882882882882883E+007;1.449936351898563E+002;
2.981981981981982E+007;1.439232700378856E+002;
3.081081081081081E+007;1.427706082457127E+002;
3.180180180180180E+007;1.415848632363093E+002;
3.279279279279279E+007;1.404693249123934E+002;
3.378378378378379E+007;1.393119438362897E+002;
3.477477477477478E+007;1.382908108192746E+002;
3.576576576576577E+007;1.370327210051821E+002;
3.675675675675675E+007;1.379795902135149E+002;
3.774774774774775E+007;1.366807611932478E+002;
3.873873873873874E+007;1.354025083232405E+002;
3.972972972972973E+007;1.341232720053993E+002;
4.072072072072072E+007;1.328641843497557E+002;
4.171171171171171E+007;1.315692127830737E+002;
4.270270270270270E+007;1.302942429835827E+002;
4.369369369369370E+007;1.289946846926325E+002;
4.468468468468469E+007;1.276782684894335E+002;
4.567567567567568E+007;1.263907617621519E+002;
4.666666666666666E+007;1.250560614229321E+002;
4.765765765765766E+007;1.237351062838189E+002;
4.864864864864865E+007;1.224386531437403E+002;
4.963963963963964E+007;1.211082372606159E+002;
5.063063063063064E+007;1.198562548575780E+002;
5.162162162162162E+007;1.186973109640362E+002;
5.261261261261261E+007;1.175277006548022E+002;
5.360360360360360E+007;1.163511431567954E+002;
5.459459459459460E+007;1.151744255923440E+002;
5.558558558558559E+007;1.139909889788383E+002;
5.657657657657658E+007;1.128335239278189E+002;
5.756756756756757E+007;1.116859855182339E+002;
5.855855855855856E+007;1.105638434989816E+002;
5.954954954954955E+007;1.094306820932399E+002;
6.054054054054054E+007;1.083079357349967E+002;
6.153153153153154E+007;1.071712787484532E+002;
6.252252252252252E+007;1.060453502224494E+002;
6.351351351351351E+007;1.049269590625711E+002;
6.450450450450450E+007;1.038006977200234E+002;
6.549549549549550E+007;1.026850928393676E+002;
6.648648648648649E+007;1.015200502915671E+002;
6.747747747747748E+007;1.003725339445349E+002;
6.846846846846847E+007;9.923251722050148E+001;
6.945945945945945E+007;9.809165579733835E+001;
7.045045045045045E+007;9.693950999697829E+001;
7.144144144144145E+007;9.579639812839069E+001;
7.243243243243244E+007;9.466328856038712E+001;
7.342342342342342E+007;9.349684851295179E+001;
7.441441441441441E+007;9.234167682846248E+001;
7.540540540540540E+007;9.120015189962705E+001;
7.639639639639640E+007;9.005726782845970E+001;
7.738738738738740E+007;8.891904223257897E+001;
7.837837837837838E+007;8.778367507805669E+001;
7.936936936936937E+007;8.666242988698063E+001;
8.036036036036035E+007;8.552126476020651E+001;
8.135135135135135E+007;8.439026254978784E+001;
8.234234234234235E+007;8.324221292541677E+001;
8.333333333333333E+007;8.212831555333591E+001;
8.432432432432433E+007;8.100037133687304E+001;
8.531531531531532E+007;7.986460865229979E+001;
8.630630630630630E+007;7.873878958149599E+001;
8.729729729729730E+007;7.759418733567021E+001;
8.828828828828830E+007;7.643580889832840E+001;
8.927927927927928E+007;7.528326331517424E+001;
9.027027027027027E+007;7.412597579255778E+001;
9.126126126126127E+007;7.295816650493241E+001;
9.225225225225225E+007;7.179988693117865E+001;
9.324324324324325E+007;7.063909820930006E+001;
9.423423423423423E+007;6.947199761143278E+001;
9.522522522522523E+007;6.829727019073303E+001;
9.621621621621622E+007;6.714470198171506E+001;
9.720720720720720E+007;6.602113514522672E+001;
9.819819819819820E+007;6.490255355359145E+001;
9.918918918918920E+007;6.379723530457251E+001;
1.001801801801802E+008;6.265900116616189E+001;
1.011711711711712E+008;6.146505109589473E+001;
1.021621621621622E+008;6.025603093128266E+001;
1.031531531531532E+008;5.907397465833141E+001;
1.041441441441442E+008;5.790983061002432E+001;
1.051351351351351E+008;5.676526370790503E+001;
1.061261261261261E+008;5.563767184957509E+001;
1.071171171171171E+008;5.450655995679042E+001;
1.081081081081081E+008;5.325841131182714E+001;
1.090990990990991E+008;5.211803686584014E+001;
1.100900900900901E+008;5.098083102232655E+001;
1.110810810810811E+008;4.984433465749926E+001;
1.120720720720721E+008;4.870572678863844E+001;
1.130630630630631E+008;4.756559309963299E+001;
1.140540540540541E+008;4.643608766868013E+001;
1.150450450450451E+008;4.527296463940156E+001;
1.160360360360360E+008;4.411521253906018E+001;
1.170270270270270E+008;4.295383122617488E+001;
1.180180180180180E+008;4.178618145337706E+001;
1.190090090090090E+008;4.062223761931117E+001;
1.200000000000000E+008;3.946596477959584E+001;
1.209909909909910E+008;3.830640091268750E+001;
1.219819819819820E+008;3.714253758896655E+001;
1.229729729729730E+008;3.598273911975995E+001;
1.239639639639640E+008;3.482000413565429E+001;
1.249549549549550E+008;3.365997249224350E+001;
1.259459459459460E+008;3.250294069057801E+001;
1.269369369369369E+008;3.134569668918530E+001;
1.279279279279279E+008;3.018782812831769E+001;
1.289189189189189E+008;2.903991429600028E+001;
1.299099099099099E+008;2.788201948897387E+001;
1.309009009009009E+008;2.670332197285775E+001;
1.318918918918919E+008;2.553676904785009E+001;
1.328828828828829E+008;2.436895837279343E+001;
1.338738738738739E+008;2.320731728793261E+001;
1.348648648648649E+008;2.204038044027355E+001;
1.358558558558559E+008;2.088347177552626E+001;
1.368468468468469E+008;1.971976377457376E+001;
1.378378378378379E+008;1.856252927863680E+001;
1.388288288288288E+008;1.740761073267282E+001;
1.398198198198198E+008;1.624981038130585E+001;
1.408108108108108E+008;1.510080336932476E+001;
1.418018018018018E+008;1.394753035057597E+001;
1.427927927927928E+008;1.278576330290210E+001;
1.437837837837838E+008;1.163161039367503E+001;
1.447747747747748E+008;1.047681427598514E+001;
1.457657657657658E+008;9.323519565336072E+000;
1.467567567567568E+008;8.132842190361615E+000;
1.477477477477478E+008;6.981722443498733E+000;
1.487387387387388E+008;5.831722426955946E+000;
1.497297297297297E+008;4.675527454023651E+000;
1.507207207207207E+008;3.518087517912654E+000;
1.517117117117117E+008;2.360071152456888E+000;
1.527027027027027E+008;1.208749272432689E+000;
1.536936936936937E+008;4.554831532864144E-002;
1.546846846846847E+008;-1.100873518631177E+000;
1.556756756756757E+008;-2.260918383084200E+000;
1.566666666666667E+008;-3.414209948630417E+000;
1.576576576576577E+008;-4.574933804879022E+000;
1.586486486486487E+008;-5.743761583818317E+000;
1.596396396396397E+008;-6.920457772752885E+000;
1.606306306306306E+008;-8.091577772517692E+000;
1.616216216216216E+008;-9.262124775206761E+000;
1.626126126126126E+008;-1.041658942811851E+001;
1.636036036036036E+008;-1.157592087114868E+001;
1.645945945945946E+008;-1.273174104874369E+001;
1.655855855855856E+008;-1.388146222607585E+001;
1.665765765765766E+008;-1.503372339395177E+001;
